page,transdate,team,transaction
/players/margus-hunt-huntma01,10/25/2021,Chicago (NFL),Returned to the Practice Squad
/players/margus-hunt-huntma01,10/23/2021,Chicago (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/27/2021,Chicago (NFL),Returned to the Practice Squad
/players/margus-hunt-huntma01,09/25/2021,Chicago (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/20/2021,Chicago (NFL),Returned to the Practice Squad
/players/margus-hunt-huntma01,09/18/2021,Chicago (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/08/2021,Chicago (NFL),Signed to the Practice Squad
/players/margus-hunt-huntma01,08/31/2021,Arizona (NFL),Released
/players/margus-hunt-huntma01,08/11/2021,Arizona (NFL),Signed
/players/margus-hunt-huntma01,11/20/2020,Cincinnati (NFL),Activated from the Reserve/COVID-19 List
/players/margus-hunt-huntma01,11/09/2020,Cincinnati (NFL),Placed on COVID-19 List
/players/margus-hunt-huntma01,10/19/2020,Cincinnati (NFL),Signed
/players/margus-hunt-huntma01,10/12/2020,New Orleans (NFL),Released
/players/margus-hunt-huntma01,09/26/2020,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/22/2020,New Orleans (NFL),Returned to the Practice Squad
/players/margus-hunt-huntma01,09/21/2020,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/14/2020,New Orleans (NFL),Returned to the Practice Squad
/players/margus-hunt-huntma01,09/12/2020,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/margus-hunt-huntma01,09/06/2020,New Orleans (NFL),Signed to the Practice Squad
/players/margus-hunt-huntma01,09/05/2020,New Orleans (NFL),Released
/players/margus-hunt-huntma01,05/01/2020,New Orleans (NFL),Signed
/players/margus-hunt-huntma01,03/16/2020,Indianapolis (NFL),Released
/players/margus-hunt-huntma01,03/14/2017,Indianapolis (NFL),Signed
/players/margus-hunt-huntma01,05/22/2013,Cincinnati (NFL),Signed
/players/jamar-taylor-tayloja07,12/01/2020,San Francisco (NFL),Placed on Injured Reserve (Knee)
/players/jamar-taylor-tayloja07,10/10/2020,San Francisco (NFL),Signed to the Active Roster from the Practice Squad
/players/jamar-taylor-tayloja07,10/05/2020,San Francisco (NFL),Returned to the Practice Squad
/players/jamar-taylor-tayloja07,10/03/2020,San Francisco (NFL),Signed to the Active Roster from the Practice Squad
/players/jamar-taylor-tayloja07,10/02/2020,San Francisco (NFL),Signed to the Practice Squad
/players/jamar-taylor-tayloja07,09/04/2020,San Francisco (NFL),Released
/players/jamar-taylor-tayloja07,07/06/2020,San Francisco (NFL),Signed
/players/jamar-taylor-tayloja07,12/11/2019,Atlanta (NFL),Signed
/players/jamar-taylor-tayloja07,11/20/2019,Seattle (NFL),Waived
/players/jamar-taylor-tayloja07,09/10/2019,Seattle (NFL),Signed
/players/jamar-taylor-tayloja07,08/31/2019,Seattle (NFL),Released
/players/jamar-taylor-tayloja07,05/09/2019,Seattle (NFL),Signed
/players/jamar-taylor-tayloja07,12/04/2018,Denver (NFL),Signed
/players/jamar-taylor-tayloja07,11/20/2018,Arizona (NFL),Waived
/players/jamar-taylor-tayloja07,05/21/2018,Cleveland (NFL),Traded to the Arizona Cardinals
/players/jamar-taylor-tayloja07,04/30/2016,Miami (NFL),Traded to the Cleveland Browns
/players/jamar-taylor-tayloja07,12/23/2014,Miami (NFL),Placed on Injured Reserve (Shoulder)
/players/jamar-taylor-tayloja07,05/30/2013,Miami (NFL),Signed
/players/vance-mcdonald-mcdonva01,02/19/2021,Pittsburgh (NFL),Placed on the Reserve/Retired List
/players/vance-mcdonald-mcdonva01,11/24/2020,Pittsburgh (NFL),Activated from the Reserve/COVID-19 List
/players/vance-mcdonald-mcdonva01,11/09/2020,Pittsburgh (NFL),Placed on COVID-19 List
/players/vance-mcdonald-mcdonva01,08/29/2017,San Francisco (NFL),Traded to the Pittsburgh Steelers
/players/vance-mcdonald-mcdonva01,12/12/2016,San Francisco (NFL),Placed on Injured Reserve (Shoulder)
/players/vance-mcdonald-mcdonva01,12/09/2014,San Francisco (NFL),Placed on Injured Reserve (Back)
