player,injury,start,end,season,missed,ir_sequence
/players/kyler-gordon-gordoky01,Hand,2023-09-14,2023-10-15,2023,4,1
/players/kyler-murray-murraky01,Knee,2022-12-14,2023-02-24,2022,4,1
/players/kylie-fitts-fittsky01,Concussion,2021-10-22,2022-02-24,2021,12,2
/players/kylie-fitts-fittsky01,Hand,2020-12-28,2021-02-24,2020,1,1
/players/kylin-hill-hillky02,Knee,2021-11-01,2022-02-24,2021,10,1
/players/kyren-williams-williky05,Ankle,2022-09-13,2022-11-13,2022,7,1
/players/kyren-williams-williky05,Ankle,2023-10-21,2023-11-26,2023,4,2
/players/kyshoen-jarrett-jarreky01,Neck,2016-01-05,2016-02-24,2015,1,1
/players/kyzir-white-whiteky02,Biceps,2023-11-21,2024-02-24,2023,6,3
/players/kyzir-white-whiteky02,Hamstring,2020-12-23,2021-02-24,2020,2,2
/players/kyzir-white-whiteky02,Knee,2018-11-03,2019-02-24,2018,11,1
/players/lachavious-simmons-simmola01,Undisclosed,2023-08-23,2023-08-31,2023,NULL,1
/players/lamarcus-joyner-joynela02,Hip,2023-01-07,2023-02-24,2022,1,2
/players/lamarcus-joyner-joynela02,Triceps,2021-09-15,2022-02-24,2021,16,1
/players/lamical-perine-perinla01,Ankle,2020-11-24,2020-12-27,2020,4,1
/players/lamin-barrow-barrola01,Foot,2016-08-31,2016-12-05,2016,12,1
/players/lamin-barrow-barrola01,Undisclosed,2017-07-31,2018-02-24,2017,NULL,2
/players/lamont-gaillard-gaillla01,Calf,2022-08-31,2022-09-02,2022,NULL,1
/players/landon-collins-collila02,Achilles,2020-10-27,2021-02-24,2020,10,3
/players/landon-collins-collila02,Foot,2021-12-24,2022-02-24,2021,3,4
/players/landon-collins-collila02,Forearm,2017-12-26,2018-02-24,2017,1,1
/players/landon-collins-collila02,Shoulder,2018-12-06,2019-02-24,2018,4,2
/players/landon-young-youngla02,Foot,2021-11-23,2022-02-24,2021,6,1
/players/lane-johnson-johnsla06,Ankle,2020-12-02,2021-02-24,2020,5,1
/players/laremy-tunsil-tunsila01,Thumb,2021-10-16,2022-02-24,2021,12,1
/players/larnel-coleman-colemla03,Knee,2021-08-31,2022-02-24,2021,17,1
/players/larrell-murchison-murchla01,Elbow,2021-10-01,2021-10-24,2021,3,1
/players/larry-borom-boromla01,Ankle,2021-09-18,2021-10-31,2021,6,1
/players/larry-ogunjobi-ogunjla01,Foot,2022-01-17,2022-02-24,2021,3,1
/players/latavius-murray-murrala01,Ankle,2013-08-27,2014-02-24,2013,16,1
/players/laurent-duvernaytardif-duverla01,Leg,2018-10-09,2019-01-15,2018,12,1
/players/lavar-edwards-edwarla03,,2019-10-10,2020-02-24,2019,NULL,1
/players/lavelle-westbrooks-westbla01,Thumb,2014-08-27,2014-08-30,2014,NULL,1
/players/laviska-shenault-shenala01,Ankle,2023-11-30,2024-02-24,2023,6,1
/players/leighton-vander-esch-vandele02,Clavicle,2020-09-15,2020-10-19,2020,4,2
/players/leighton-vander-esch-vandele02,Neck,2019-12-24,2020-02-24,2019,1,1
/players/leighton-vander-esch-vandele02,Neck,2023-10-16,2024-02-24,2023,13,3
/players/leki-fotu-fotule01,Ankle,2020-11-14,2020-12-06,2020,3,1
/players/leki-fotu-fotule01,Hand,2023-11-21,2024-01-07,2023,5,2
/players/leon-jacobs-jacoble03,Knee,2020-09-28,2021-02-24,2020,13,2
/players/leon-jacobs-jacoble03,Quadriceps,2018-12-14,2019-02-24,2018,3,1
/players/leon-mcfadden-mcfadle01,Hamstring,2017-08-29,2017-09-02,2017,NULL,1
/players/leonard-floyd-floydle01,Knee,2017-11-23,2018-02-24,2017,6,1
/players/leonard-fournette-fournle01,Hamstring,2021-12-23,2022-01-23,2021,4,1
/players/leraven-clark-clarkle03,,2024-05-03,2025-02-24,2024,NULL,2
/players/leraven-clark-clarkle03,Achilles,2020-12-09,2021-02-24,2020,5,1
/players/leshaun-sims-simsle02,Hamstring,2017-12-22,2018-02-24,2017,4,1
/players/leterrius-walton-waltole01,Knee,2019-11-19,2020-02-24,2019,6,1
/players/leveon-bell-bellle02,Hamstring,2020-09-15,2020-10-11,2020,3,2
/players/leveon-bell-bellle02,Knee,2015-11-02,2016-02-24,2015,10,1
/players/levi-onwuzurike-onwuzle01,Back,2022-09-10,2023-02-24,2022,NULL,1
/players/levine-toilolo-toilole01,Achilles,2021-08-07,2022-02-24,2021,NULL,1
/players/lew-nichols-nichole01,Shoulder,2023-08-30,2023-09-07,2023,NULL,1
/players/lewis-cine-cinele01,Leg,2022-10-04,2023-02-24,2022,14,1
/players/liam-eichenberg-eicheli01,Knee,2022-11-01,2023-01-01,2022,7,1
/players/lj-collier-collilj01,Biceps,2023-09-16,2024-02-24,2023,16,2
/players/lj-collier-collilj01,Elbow,2022-09-01,2022-10-30,2022,7,1
/players/ljarius-sneed-sneedlj01,Clavicle,2020-10-01,2020-11-22,2020,6,1
/players/lloyd-cushenberry-cushell01,Groin,2022-11-08,2023-02-24,2022,9,1
/players/logan-bruss-brusslo01,Knee,2022-08-30,2023-02-24,2022,17,1
/players/logan-cooke-cookelo01,Knee,2021-12-28,2022-02-24,2021,2,1
/players/logan-ryan-ryanlo01,Foot,2022-10-18,2023-01-16,2022,5,2
/players/logan-ryan-ryanlo01,Leg,2018-12-18,2019-02-24,2018,2,1
/players/logan-stenberg-stenblo01,Undisclosed,2021-10-25,2022-02-24,2021,10,1
/players/logan-thomas-thomalo01,Hamstring,2021-10-06,2021-11-29,2021,6,1
/players/logan-thomas-thomalo01,Knee,2021-12-08,2022-02-24,2021,NULL,2
/players/lonnie-ballentine-ballelo01,Groin,2016-11-12,2017-02-24,2016,10,3
/players/lonnie-ballentine-ballelo01,Knee,2015-10-19,2016-02-24,2015,11,2
/players/lonnie-ballentine-ballelo01,Knee,2017-09-03,2017-09-08,2017,NULL,4
/players/lonnie-ballentine-ballelo01,Leg,2014-08-25,2015-02-24,2014,NULL,1
/players/lonnie-johnson-johnslo05,Hamstring,2022-11-17,2022-12-18,2022,4,1
/players/lorenzo-carter-cartelo02,Achilles,2020-10-19,2021-02-24,2020,10,1
/players/lorenzo-mauldin-mauldlo01,,2021-08-13,2021-10-22,2021,NULL,2
/players/lorenzo-mauldin-mauldlo01,,2021-12-04,2022-02-24,2021,NULL,3
/players/lorenzo-mauldin-mauldlo01,,2023-10-08,2024-02-24,2023,NULL,4
/players/lorenzo-mauldin-mauldlo01,Back,2017-09-04,2018-02-24,2017,NULL,1
/players/lorenzo-taliaferro-talialo01,Foot,2014-12-16,2015-02-24,2014,4,1
/players/lorenzo-taliaferro-talialo01,Foot,2015-10-14,2016-02-24,2015,11,2
/players/lorenzo-taliaferro-talialo01,Thigh,2016-12-13,2017-02-24,2016,3,3
/players/louis-nix-nixlo01,Knee,2014-09-24,2015-02-24,2014,13,1
/players/lucas-niang-nianglu01,Knee,2022-01-07,2022-02-24,2021,4,1
/players/luke-falk-falklu01,Wrist,2018-10-06,2019-02-24,2018,12,1
/players/luke-joeckel-joecklu01,Ankle,2013-10-08,2014-02-24,2013,11,1
/players/luke-joeckel-joecklu01,Knee,2016-10-04,2017-02-24,2016,12,2
/players/luke-musgrave-musgrlu01,Kidney,2023-11-22,2024-01-07,2023,6,1
/players/luke-tenuta-tenutlu01,Ankle,2023-08-31,2024-02-24,2023,19,1
/players/lynn-bowden-bowdely01,Hamstring,2021-08-24,2022-02-24,2021,15,1
/players/mack-hollins-hollima02,Groin,2018-09-06,2019-02-24,2018,18,1
/players/mackensie-alexander-alexama02,Groin,2022-08-23,2022-09-01,2022,NULL,3
/players/mackensie-alexander-alexama02,Knee,2020-01-10,2020-02-24,2019,1,2
/players/mackensie-alexander-alexama02,Undisclosed,2016-12-23,2017-02-24,2016,2,1
/players/malcolm-johnson-johnsma18,Groin,2015-12-08,2016-02-24,2015,4,1
/players/malcolm-johnson-johnsma18,Shoulder,2019-09-01,2020-02-24,2019,18,4
/players/malcolm-johnson-johnsma18,Undisclosed,2017-05-12,2017-06-16,2017,NULL,2
/players/malcolm-johnson-johnsma18,Undisclosed,2018-09-02,2018-09-07,2018,NULL,3
/players/malcolm-mitchell-mitchma08,Knee,2017-09-07,2018-02-24,2017,19,1
/players/malcolm-perry-perryma03,Foot,2021-09-11,2021-11-17,2021,10,1
/players/maliek-collins-collima03,Undisclosed,2020-12-04,2020-12-26,2020,3,1
/players/malik-hooker-hookema01,Achilles,2020-09-22,2021-02-24,2020,15,2
/players/malik-hooker-hookema01,Knee,2017-10-24,2018-02-24,2017,9,1
/players/malik-jefferson-jeffema01,Foot,2018-12-18,2019-02-24,2018,2,1
/players/malik-jefferson-jeffema01,Shoulder,2021-01-01,2021-02-24,2020,1,2
/players/manti-teo-teoma01,Achilles,2016-09-28,2017-02-24,2016,13,1
/players/marcell-ateman-atemama01,,2023-03-08,2023-08-29,2023,NULL,1
/players/marcell-harris-harrima18,Achilles,2018-09-03,2018-11-01,2018,8,1
/players/marcus-allen-allenma07,Biceps,2022-12-27,2023-02-24,2022,2,1
/players/marcus-davenport-davenma01,Ankle,2023-10-18,2024-02-24,2023,11,3
/players/marcus-davenport-davenma01,Foot,2019-12-11,2020-02-24,2019,4,1
/players/marcus-davenport-davenma01,Shoulder,2021-09-17,2021-12-12,2021,4,2
/players/marcus-green-greenma06,,2021-10-22,2022-02-24,2021,NULL,1
/players/marcus-hardison-hardima02,Shoulder,2016-09-03,2017-02-24,2016,16,1
/players/marcus-jones-jonesma15,Shoulder,2023-09-22,2024-02-24,2023,15,1
/players/marcus-mariota-marioma01,Knee,2022-12-14,2023-02-24,2022,4,4
/players/marcus-mariota-marioma01,Leg,2016-12-27,2017-02-24,2016,1,1
/players/marcus-mariota-marioma01,Pectoral,2020-09-07,2020-12-17,2020,5,2
/players/marcus-mariota-marioma01,Quadriceps,2021-09-18,2021-10-24,2021,4,3
/players/marcus-martin-martima04,Ankle,2016-12-31,2017-02-24,2016,1,1
/players/marcus-martin-martima04,Toe,2018-08-13,2019-02-24,2018,18,2
/players/marcus-martin-martima04,Undisclosed,2021-08-24,2021-09-02,2021,NULL,3
/players/marcus-maye-mayema02,Achilles,2021-11-09,2022-02-24,2021,9,2
/players/marcus-maye-mayema02,Shoulder,2018-12-01,2019-02-24,2018,5,1
/players/marcus-maye-mayema02,Shoulder,2023-12-06,2024-02-24,2023,5,3
/players/marcus-mckethan-mcketma01,Knee,2022-08-06,2023-02-24,2022,NULL,1
/players/marcus-murphy-murphma06,,2021-09-04,2022-02-24,2021,NULL,3
/players/marcus-murphy-murphma06,Ankle,2015-12-16,2016-02-24,2015,3,1
/players/marcus-murphy-murphma06,Elbow,2018-12-18,2019-02-24,2018,2,2
/players/marcus-peters-peterma02,Knee,2021-09-10,2022-02-24,2021,17,1
/players/marcus-williams-willima25,Wrist,2022-10-11,2022-12-11,2022,7,1
/players/mario-alford-alforma01,,2019-10-25,2019-11-09,2019,NULL,2
/players/mario-alford-alforma01,,2021-09-23,2021-11-22,2021,NULL,3
/players/mario-alford-alforma01,,2021-11-27,2022-02-24,2021,NULL,4
/players/mario-alford-alforma01,,2022-06-15,2022-07-15,2022,NULL,5
/players/mario-alford-alforma01,,2022-07-07,2022-07-15,2022,NULL,6
/players/mario-alford-alforma01,Ankle,2016-08-31,2016-12-18,2016,NULL,1
/players/mario-edwards-edwarma04,Hip,2016-09-05,2016-12-24,2016,14,2
/players/mario-edwards-edwarma04,Neck,2015-12-23,2016-02-24,2015,2,1
/players/marion-grice-gricema01,Shoulder,2015-09-06,2015-09-08,2015,NULL,1
/players/mark-andrews-andrema01,Ankle,2023-11-25,2024-01-28,2023,7,1
/players/mark-nzeocha-nzeocma01,Quadriceps,2020-09-30,2020-12-26,2020,10,1
/players/mark-webb-webbma03,Knee,2021-11-26,2022-02-24,2021,7,1
/players/markus-golden-goldema01,Knee,2017-10-02,2018-02-24,2017,12,1
/players/markus-wheaton-wheatma02,Shoulder,2016-11-19,2017-02-24,2016,10,1
/players/marlon-davidson-davidma01,Knee,2022-09-01,2022-10-25,2022,NULL,1
/players/marlon-humphrey-humphma01,Pectoral,2021-12-08,2022-02-24,2021,5,1
/players/marlon-mack-mackma01,Achilles,2020-09-16,2021-02-24,2020,16,1
/players/marlon-mack-mackma01,Achilles,2023-08-09,2024-02-24,2023,NULL,3
/players/marlon-mack-mackma01,Hamstring,2023-01-03,2023-02-24,2022,1,2
/players/marlon-tuipulotu-tuipuma01,Knee,2022-11-16,2023-02-24,2022,11,1
/players/marqise-lee-leema03,Knee,2018-08-27,2019-02-24,2018,16,1
/players/marqise-lee-leema03,Shoulder,2019-10-29,2020-02-24,2019,8,2
/players/marquel-lee-leema04,Ankle,2019-09-24,2019-12-08,2019,9,1
/players/marquel-lee-leema04,Toe,2019-12-21,2020-02-24,2019,NULL,2
/players/marquess-wilson-wilsoma06,"Designated for Return",2014-09-02,2014-11-16,2014,9,1
/players/marquess-wilson-wilsoma06,Foot,2015-12-12,2016-02-24,2015,4,2
/players/marquess-wilson-wilsoma06,Foot,2016-12-17,2017-02-24,2016,3,3
/players/marqueston-huff-huffma02,Undisclosed,2018-09-02,2019-02-24,2018,18,1
/players/marquez-stevenson-stevema07,Foot,2021-09-02,2021-12-12,2021,10,1
/players/marquez-stevenson-stevema07,Foot,2022-09-01,2022-12-07,2022,NULL,2
/players/marquez-valdesscantling-valdema01,Hamstring,2021-10-02,2021-11-07,2021,5,1
/players/marquez-white-whitema09,,2020-01-21,2020-02-24,2019,NULL,1
/players/marquez-williams-willima26,,2020-01-22,2020-02-24,2019,NULL,2
/players/marquez-williams-willima26,Undisclosed,2017-09-03,2017-12-31,2017,5,1
/players/marqui-christian-chrisma03,Ankle,2016-12-19,2017-02-24,2016,2,1
/players/marqui-christian-chrisma03,Shoulder,2017-12-27,2018-02-24,2017,2,2
/players/marquis-flowers-flowema01,Shoulder,2015-09-06,2016-02-24,2015,17,1
/players/marquis-hayes-hayesma02,Knee,2022-08-30,2023-02-24,2022,17,1
/players/marquis-haynes-haynema02,Back,2023-09-04,2023-11-26,2023,8,1
/players/marquis-spruill-spruima01,Knee,2014-08-24,2015-02-24,2014,NULL,1
/players/marquise-blair-blairma02,Knee,2020-09-23,2021-02-24,2020,15,1
/players/marquise-blair-blairma02,Knee,2021-11-13,2022-02-24,2021,9,2
/players/marquise-brown-brownma18,Foot,2022-10-20,2022-11-27,2022,5,1
/players/marquise-brown-brownma18,Heel,2023-12-29,2024-02-24,2023,2,2
/players/marquise-goodwin-goodwma02,Knee,2019-12-10,2020-02-24,2019,6,2
/players/marquise-goodwin-goodwma02,Ribs,2015-10-20,2016-02-24,2015,10,1
/players/marquise-goodwin-goodwma02,Shoulder,2022-12-31,2023-02-24,2022,3,3
/players/marquiss-spencer-spencma02,Knee,2022-08-23,2022-08-24,2022,NULL,1
/players/marshon-lattimore-lattima02,Ankle,2023-11-25,2024-02-24,2023,7,1
/players/martavis-bryant-bryanma02,Knee,2018-12-05,2019-02-24,2018,4,1
/players/martin-ifedi-ifedima01,Ankle,2017-09-03,2018-02-24,2017,NULL,1
/players/martinas-rankin-rankima01,Knee,2019-11-11,2020-02-24,2019,9,1
/players/martrell-spaight-spaigma01,Concussion,2015-09-22,2016-02-24,2015,15,1
/players/marvell-tell-tellma01,Concussion,2023-08-29,2023-09-19,2023,2,1
/players/mason-cole-colema02,Elbow,2021-12-24,2022-02-24,2021,3,1
/players/mason-rudolph-rudolma02,Shoulder,2019-12-24,2020-02-24,2019,1,1
/players/mason-schreck-schrema01,Knee,2017-09-02,2018-02-24,2017,16,1
/players/mason-schreck-schrema01,Knee,2018-10-23,2019-02-24,2018,9,2
/players/matt-barkley-barklma01,Elbow,2023-08-29,2023-09-01,2023,NULL,2
/players/matt-barkley-barklma01,Knee,2018-09-01,2018-09-12,2018,1,1
/players/matt-corral-corrama01,Lisfranc,2022-08-23,2023-02-24,2022,17,1
/players/matt-dayes-dayesma01,Undisclosed,2019-08-09,2019-09-10,2019,NULL,1
/players/matt-elam-elamma02,Biceps,2015-08-31,2016-02-24,2015,NULL,1
/players/matt-elam-elamma02,Knee,2016-09-05,2016-11-06,2016,7,2
/players/matt-farniok-farnima01,Hamstring,2022-10-26,2023-02-24,2022,12,1
/players/matt-hazel-hazelma03,Undisclosed,2018-08-24,2018-09-11,2018,NULL,1
/players/matt-hennessy-hennema01,Knee,2022-11-08,2023-01-01,2022,6,1
/players/matt-hennessy-hennema01,Knee,2023-08-16,2024-02-24,2023,NULL,2
/players/matt-ioannidis-ioannma01,Biceps,2020-09-29,2021-02-24,2020,8,1
/players/matt-judon-judonma01,Biceps,2023-10-14,2024-02-24,2023,12,1
/players/matt-milano-milanma01,Leg,2018-12-11,2019-02-24,2018,3,1
/players/matt-milano-milanma01,Leg,2023-10-11,2024-02-24,2023,14,3
/players/matt-milano-milanma01,Pectoral,2020-11-07,2020-12-07,2020,3,2
/players/matt-paradis-paradma01,Knee,2021-11-08,2022-02-24,2021,7,2
/players/matt-paradis-paradma01,Leg,2018-11-12,2019-02-24,2018,7,1
/players/matt-peart-peartma01,Knee,2021-12-30,2022-02-24,2021,1,1
/players/matt-peart-peartma01,Shoulder,2023-10-24,2023-12-25,2023,7,2
/players/matt-waletzko-waletma01,Shoulder,2022-10-22,2023-02-24,2022,13,1
/players/matt-waletzko-waletma01,Shoulder,2023-08-31,2024-01-07,2023,15,2
/players/matthew-adams-adamsma02,Ankle,2020-09-26,2020-11-08,2020,5,1
/players/matthew-adams-adamsma02,Calf,2022-10-11,2022-11-20,2022,5,2
/players/maurice-alexander-alexama01,Knee,2019-11-05,2020-02-24,2019,9,1
/players/maurice-canady-canadma01,Concussion,2021-10-26,2021-12-26,2021,8,4
/players/maurice-canady-canadma01,Hamstring,2016-10-06,2017-02-24,2016,12,1
/players/maurice-canady-canadma01,Knee,2017-09-04,2017-11-05,2017,8,2
/players/maurice-canady-canadma01,Thigh,2018-09-17,2018-11-25,2018,8,3
/players/maurice-hurst-hurstma02,Ankle,2021-09-02,2021-10-03,2021,3,1
/players/maurice-hurst-hurstma02,Biceps,2022-08-01,2023-02-24,2022,NULL,2
/players/maurice-hurst-hurstma02,Pectoral,2023-12-12,2024-02-24,2023,5,3
/players/max-garcia-garcima01,Knee,2018-11-20,2019-02-24,2018,6,1
/players/max-mitchell-mitchma09,Knee,2022-10-08,2022-11-27,2022,6,1
/players/maxx-williams-willima22,Ankle,2020-09-21,2020-11-08,2020,5,2
/players/maxx-williams-willima22,Knee,2016-10-07,2017-02-24,2016,12,1
/players/maxx-williams-willima22,Knee,2021-10-13,2022-02-24,2021,12,3
/players/mecole-hardman-hardmme01,Abdomen,2022-11-17,2023-01-29,2022,7,1
/players/mecole-hardman-hardmme01,Pelvis,2023-02-06,2023-02-24,2022,NULL,2
/players/mecole-hardman-hardmme01,Thumb,2023-11-25,2023-12-31,2023,5,3
/players/mekhi-becton-bectome01,Knee,2021-09-15,2022-02-24,2021,16,1
/players/mekhi-becton-bectome01,Knee,2022-08-16,2023-02-24,2022,NULL,2
/players/melvin-gordon-gordome01,Knee,2015-12-22,2016-02-24,2015,2,1
/players/menelik-watson-watsome01,Achilles,2015-09-01,2016-02-24,2015,16,1
/players/menelik-watson-watsome01,Calf,2017-11-08,2018-02-24,2017,8,2
/players/menelik-watson-watsome01,Pectoral,2018-08-20,2018-09-08,2018,NULL,3
/players/micah-hyde-hydemi01,Neck,2022-09-24,2023-02-24,2022,16,1
/players/micah-kiser-kisermi01,Groin,2021-10-23,2021-12-12,2021,5,3
/players/micah-kiser-kisermi01,Knee,2020-11-26,2021-01-09,2020,5,2
/players/micah-kiser-kisermi01,Leg,2022-08-01,2023-02-24,2022,NULL,4
/players/micah-kiser-kisermi01,Pectoral,2019-08-31,2020-02-24,2019,16,1
/players/michael-bennett-bennemi03,Ankle,2019-07-26,2020-02-24,2019,NULL,3
/players/michael-bennett-bennemi03,Calf,2016-09-03,2017-02-24,2016,16,1
/players/michael-bennett-bennemi03,Pectoral,2017-09-19,2018-02-24,2017,17,2
/players/michael-bowie-bowiemi01,Shoulder,2014-08-26,2015-02-24,2014,NULL,1
/players/michael-bowie-bowiemi01,Shoulder,2015-09-01,2016-02-24,2015,16,2
/players/michael-buchanan-buchami01,Ankle,2014-10-06,2015-02-24,2014,14,1
/players/michael-campanaro-campami01,Back,2015-10-03,2016-02-24,2015,12,1
/players/michael-campanaro-campami01,Calf,2016-09-03,2016-12-18,2016,1,2
/players/michael-campanaro-campami01,Undisclosed,2018-08-26,2018-10-23,2018,NULL,3
/players/michael-carter-cartemi06,Ankle,2021-11-27,2021-12-19,2021,3,1
/players/michael-cox-coxmi02,Leg,2014-11-12,2015-02-24,2014,7,1
/players/michael-deiter-deitemi01,Foot,2021-10-02,2021-12-05,2021,9,1
/players/michael-gallup-gallumi01,Calf,2021-09-13,2021-11-14,2021,7,1
/players/michael-gallup-gallumi01,Knee,2022-01-04,2022-02-24,2021,NULL,2
/players/michael-mauti-mautimi01,Knee,2014-12-10,2015-02-24,2014,3,1
/players/michael-mayer-mayermi01,Toe,2024-01-06,2024-02-24,2023,1,1
/players/michael-ojemudia-ojemumi01,Elbow,2022-09-01,2023-01-08,2022,5,2
/players/michael-ojemudia-ojemumi01,Hamstring,2021-09-02,2022-01-02,2021,10,1
/players/michael-pittman-pittmmi02,Leg,2020-10-03,2020-11-01,2020,3,1
/players/michael-roberts-robermi03,Shoulder,2018-12-11,2019-02-24,2018,3,1
/players/michael-schofield-schofmi01,Knee,2023-01-04,2023-02-24,2022,1,1
/players/michael-thomas-thomami05,Ankle,2020-12-19,2021-01-10,2020,3,1
/players/michael-thomas-thomami05,Knee,2023-11-21,2024-02-24,2023,7,3
/players/michael-thomas-thomami05,Toe,2022-11-03,2023-02-24,2022,9,2
/players/michael-williams-willimi18,Hand,2013-08-31,2014-02-24,2013,16,1
/players/michael-williams-willimi18,Knee,2016-06-13,2017-02-24,2016,NULL,2
/players/mike-catapano-catapmi01,Foot,2015-12-08,2016-02-24,2015,4,2
/players/mike-catapano-catapmi01,Knee,2016-12-21,2017-02-24,2016,2,3
/players/mike-catapano-catapmi01,Undisclosed,2014-09-22,2015-02-24,2014,NULL,1
/players/mike-danna-dannami01,Hamstring,2020-10-10,2020-11-01,2020,3,1
/players/mike-davis-davismi08,"Designated for Return",2015-11-07,2016-01-03,2015,7,1
/players/mike-evans-evansmi03,Hamstring,2019-12-18,2020-02-24,2019,2,1
/players/mike-gillislee-gillimi01,Hamstring,2014-08-26,2015-02-24,2014,16,1
/players/mike-hughes-hughemi02,Knee,2018-10-16,2019-02-24,2018,10,1
/players/mike-hughes-hughemi02,Neck,2020-01-03,2020-02-24,2019,2,2
/players/mike-hughes-hughemi02,Neck,2020-10-30,2021-02-24,2020,10,3
/players/mike-james-jamesmi04,Ankle,2013-11-13,2014-02-24,2013,7,1
/players/mike-james-jamesmi04,Concussion,2017-08-15,2018-02-24,2017,NULL,3
/players/mike-james-jamesmi04,Undisclosed,2016-09-08,2016-11-03,2016,1,2
/players/mike-mcglinchey-mcglimi01,Quadriceps,2021-11-10,2022-02-24,2021,12,1
/players/mike-mcglinchey-mcglimi01,Ribs,2024-01-06,2024-02-24,2023,1,2
/players/mike-morris-morrimi03,Shoulder,2023-09-20,2024-02-24,2023,15,1
/players/mike-thomas-thomami06,Groin,2018-09-17,2019-02-24,2018,17,1
/players/mike-tyson-tysonmi01,Knee,2019-01-02,2019-02-24,2018,1,1
/players/mike-tyson-tysonmi01,Undisclosed,2019-08-27,2019-09-02,2019,NULL,2
/players/mike-weber-webermi01,Hip,2021-08-04,2021-08-13,2021,NULL,1
/players/mike-williams-willimi21,Knee,2023-09-26,2024-02-24,2023,14,1
/players/miles-boykin-boykimi01,Hamstring,2021-09-02,2021-12-19,2021,4,1
/players/miles-sanders-sandemi01,Ankle,2021-10-30,2021-11-21,2021,3,1
/players/mitch-morse-morsemi01,Foot,2017-12-15,2018-02-24,2017,4,1
/players/mitchell-van-dyk-vandymi01,Ankle,2015-09-06,2016-02-16,2015,18,1
/players/mj-stewart-stewamj01,Hamstring,2021-10-12,2021-11-14,2021,4,1
/players/mj-stewart-stewamj01,Shoulder,2023-11-07,2024-02-24,2023,11,2
/players/montae-nicholson-nichomo01,,2023-04-18,2024-02-24,2023,NULL,3
/players/montae-nicholson-nichomo01,Concussion,2017-12-19,2018-02-24,2017,2,1
/players/montae-nicholson-nichomo01,Neck,2019-12-27,2020-02-24,2019,1,2
/players/montee-ball-ballmo01,Groin,2014-12-13,2015-02-24,2014,4,1
/players/montez-sweat-sweatmo01,Jaw,2021-11-13,2021-12-21,2021,5,1
/players/montori-hughes-hughemo01,Knee,2013-12-24,2014-02-24,2013,3,1
/players/montravius-adams-adamsmo01,Toe,2020-11-25,2021-02-24,2020,8,1
/players/monty-rice-ricemo01,Ankle,2021-11-30,2022-02-24,2021,5,1
/players/morgan-moses-mosesmo01,Lisfranc,2014-12-11,2015-02-24,2014,3,1
/players/mychal-rivera-rivermy01,Hand,2017-09-02,2018-02-24,2017,NULL,1
/players/mycole-pruitt-pruitmy01,Ankle,2022-01-03,2022-02-24,2021,2,2
/players/mycole-pruitt-pruitmy01,Calf,2017-12-19,2018-02-24,2017,2,1
/players/myjai-sanders-sandemy01,Hand,2023-08-31,2023-11-05,2023,6,1
