year,round,pick,team,player,page,position,season,transdate,transaction,trans_year,trans_month,tran_month,season_num
2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2017,,,,,9.0,5
2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2018,,,,,9.0,6
2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2019,,,,,9.0,7
2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2013,,,,,9.0,1
2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2014,,,,,9.0,2
2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2016,,,,,9.0,4
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2013,,,,,9.0,1
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2014,,,,,9.0,2
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2015,,,,,9.0,3
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2016,,,,,9.0,4
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2017,,,,,9.0,5
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2019,,,,,9.0,7
2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2020,,,,,9.0,8
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2013,,,,,9.0,1
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2014,,,,,9.0,2
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2015,,,,,9.0,3
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2016,,,,,9.0,4
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2017,,,,,9.0,5
2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2018,,,,,9.0,6
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2013,,,,,9.0,1
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2014,,,,,9.0,2
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2015,,,,,9.0,3
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2016,,,,,9.0,4
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2017,,,,,9.0,5
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2018,,,,,9.0,6
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2019,,,,,9.0,7
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2020,,,,,9.0,8
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2021,,,,,9.0,9
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2022,,,,,9.0,10
2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2023,,,,,9.0,11
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2013,,,,,9.0,1
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2014,,,,,9.0,2
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2015,,,,,9.0,3
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2016,,,,,9.0,4
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2017,,,,,9.0,5
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2018,,,,,9.0,6
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2019,,,,,9.0,7
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2020,,,,,9.0,8
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2021,,,,,9.0,9
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2022,,,,,9.0,10
2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2023,,,,,9.0,11
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2013,,,,,9.0,1
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2014,,,,,9.0,2
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2015,,,,,9.0,3
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2016,,,,,9.0,4
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2017,,,,,9.0,5
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2018,,,,,9.0,6
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2019,,,,,9.0,7
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2020,,,,,9.0,8
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2021,,,,,9.0,9
2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2022,,,,,9.0,10
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2013,,,,,9.0,1
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2014,,,,,9.0,2
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2015,,,,,9.0,3
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2016,,,,,9.0,4
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2017,,,,,9.0,5
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2018,,,,,9.0,6
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2019,,,,,9.0,7
2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2020,,,,,9.0,8
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2013,,,,,9.0,1
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2014,,,,,9.0,2
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2015,,,,,9.0,3
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2016,,,,,9.0,4
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2017,,,,,9.0,5
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2018,,,,,9.0,6
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2019,,,,,9.0,7
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2020,,,,,9.0,8
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2021,,,,,9.0,9
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2022,,,,,9.0,10
2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2023,,,,,9.0,11
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2013,,,,,9.0,1
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2014,,,,,9.0,2
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2015,,,,,9.0,3
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2016,,,,,9.0,4
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2017,,,,,9.0,5
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2018,,,,,9.0,6
2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2019,,,,,9.0,7
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2013,,,,,9.0,1
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2014,,,,,9.0,2
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2015,,,,,9.0,3
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2016,,,,,9.0,4
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2017,,,,,9.0,5
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2018,,,,,9.0,6
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2019,,,,,9.0,7
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2020,,,,,9.0,8
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2021,,,,,9.0,9
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2022,,,,,9.0,10
2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2023,,,,,9.0,11
2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2013,,,,,9.0,1
2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2014,,,,,9.0,2
2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2015,,,,,9.0,3
2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2016,,,,,9.0,4
2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2017,,,,,9.0,5
2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2013,,,,,9.0,1
2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2014,,,,,9.0,2
2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2015,,,,,9.0,3
2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2016,,,,,9.0,4
2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2017,,,,,9.0,5
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2013,,,,,9.0,1
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2014,,,,,9.0,2
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2015,,,,,9.0,3
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2016,,,,,9.0,4
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2017,,,,,9.0,5
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2018,,,,,9.0,6
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2019,,,,,9.0,7
2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2020,,,,,9.0,8
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2013,,,,,9.0,1
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2014,,,,,9.0,2
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2015,,,,,9.0,3
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2016,,,,,9.0,4
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2017,,,,,9.0,5
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2018,,,,,9.0,6
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2019,,,,,9.0,7
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2020,,,,,9.0,8
2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2021,,,,,9.0,9
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2013,,,,,9.0,1
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2015,,,,,9.0,3
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2016,,,,,9.0,4
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2017,,,,,9.0,5
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2018,,,,,9.0,6
2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2019,,,,,9.0,7
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2013,,,,,9.0,1
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2014,,,,,9.0,2
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2015,,,,,9.0,3
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2016,,,,,9.0,4
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2017,,,,,9.0,5
2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2018,,,,,9.0,6
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2013,,,,,9.0,1
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2014,,,,,9.0,2
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2015,,,,,9.0,3
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2016,,,,,9.0,4
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2017,,,,,9.0,5
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2018,,,,,9.0,6
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2019,,,,,9.0,7
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2020,,,,,9.0,8
2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2021,,,,,9.0,9
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2013,,,,,9.0,1
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2014,,,,,9.0,2
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2015,,,,,9.0,3
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2016,,,,,9.0,4
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2017,,,,,9.0,5
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2018,,,,,9.0,6
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2019,,,,,9.0,7
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2020,,,,,9.0,8
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2021,,,,,9.0,9
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2022,,,,,9.0,10
2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2023,,,,,9.0,11
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2013,,,,,9.0,1
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2014,,,,,9.0,2
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2015,,,,,9.0,3
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2017,,,,,9.0,5
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2018,,,,,9.0,6
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2019,,,,,9.0,7
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2020,,,,,9.0,8
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2021,,,,,9.0,9
2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2022,,,,,9.0,10
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2013,,,,,9.0,1
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2014,,,,,9.0,2
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2015,,,,,9.0,3
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2016,,,,,9.0,4
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2017,,,,,9.0,5
2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2018,,,,,9.0,6
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2013,,,,,9.0,1
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2014,,,,,9.0,2
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2015,,,,,9.0,3
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2016,,,,,9.0,4
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2017,,,,,9.0,5
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2018,,,,,9.0,6
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2019,,,,,9.0,7
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2020,,,,,9.0,8
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2021,,,,,9.0,9
2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2022,,,,,9.0,10
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2013,,,,,9.0,1
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2014,,,,,9.0,2
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2015,,,,,9.0,3
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2016,,,,,9.0,4
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2017,,,,,9.0,5
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2018,,,,,9.0,6
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2019,,,,,9.0,7
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2020,,,,,9.0,8
2013,2,53,Cincinnati Bengals,Margus Hunt,/players/margus-hunt-huntma01,DE,2021,,,,,9.0,9
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2013,,,,,9.0,1
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2014,,,,,9.0,2
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2015,,,,,9.0,3
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2016,,,,,9.0,4
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2017,,,,,9.0,5
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2018,,,,,9.0,6
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2019,,,,,9.0,7
2013,2,54,Miami Dolphins,Jamar Taylor,/players/jamar-taylor-tayloja07,DB,2020,,,,,9.0,8
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2013,,,,,9.0,1
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2014,,,,,9.0,2
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2015,,,,,9.0,3
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2016,,,,,9.0,4
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2017,,,,,9.0,5
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2018,,,,,9.0,6
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2019,,,,,9.0,7
2013,2,55,San Francisco 49ers,Vance McDonald,/players/vance-mcdonald-mcdonva01,TE,2020,,,,,9.0,8
2013,2,56,Baltimore Ravens,Arthur Brown,/players/arthur-brown-brownar02,LB,2013,,,,,9.0,1
2013,2,56,Baltimore Ravens,Arthur Brown,/players/arthur-brown-brownar02,LB,2014,,,,,9.0,2
2013,2,56,Baltimore Ravens,Arthur Brown,/players/arthur-brown-brownar02,LB,2015,,,,,9.0,3
2013,2,56,Baltimore Ravens,Arthur Brown,/players/arthur-brown-brownar02,LB,2016,,,,,9.0,4
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2013,,,,,9.0,1
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2014,,,,,9.0,2
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2015,,,,,9.0,3
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2016,,,,,9.0,4
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2017,,,,,9.0,5
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2018,,,,,9.0,6
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2019,,,,,9.0,7
2013,2,57,Houston Texans,D.J. Swearinger,/players/dj-swearinger-sweardj01,DB,2020,,,,,9.0,8
2013,2,58,Denver Broncos,Montee Ball,/players/montee-ball-ballmo01,RB,2013,,,,,9.0,1
2013,2,58,Denver Broncos,Montee Ball,/players/montee-ball-ballmo01,RB,2014,,,,,9.0,2
2013,2,58,Denver Broncos,Montee Ball,/players/montee-ball-ballmo01,RB,2015,,,,,9.0,3
2013,2,59,New England Patriots,Aaron Dobson,/players/aaron-dobson-dobsoaa01,WR,2013,,,,,9.0,1
2013,2,59,New England Patriots,Aaron Dobson,/players/aaron-dobson-dobsoaa01,WR,2014,,,,,9.0,2
2013,2,59,New England Patriots,Aaron Dobson,/players/aaron-dobson-dobsoaa01,WR,2015,,,,,9.0,3
2013,2,59,New England Patriots,Aaron Dobson,/players/aaron-dobson-dobsoaa01,WR,2016,,,,,9.0,4
2013,2,59,New England Patriots,Aaron Dobson,/players/aaron-dobson-dobsoaa01,WR,2017,,,,,9.0,5
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2013,,,,,9.0,1
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2014,,,,,9.0,2
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2015,,,,,9.0,3
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2016,,,,,9.0,4
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2017,,,,,9.0,5
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2018,,,,,9.0,6
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2019,,,,,9.0,7
2013,2,60,Atlanta Falcons,Robert Alford,/players/robert-alford-alforro01,DB,2021,,,,,9.0,9
2013,2,61,Green Bay Packers,Eddie Lacy,/players/eddie-lacy-lacyed01,RB,2013,,,,,9.0,1
2013,2,61,Green Bay Packers,Eddie Lacy,/players/eddie-lacy-lacyed01,RB,2014,,,,,9.0,2
2013,2,61,Green Bay Packers,Eddie Lacy,/players/eddie-lacy-lacyed01,RB,2015,,,,,9.0,3
2013,2,61,Green Bay Packers,Eddie Lacy,/players/eddie-lacy-lacyed01,RB,2016,,,,,9.0,4
2013,2,61,Green Bay Packers,Eddie Lacy,/players/eddie-lacy-lacyed01,RB,2017,,,,,9.0,5
2013,2,62,Seattle Seahawks,Christine Michael,/players/christine-michael-michach01,RB,2013,,,,,9.0,1
2013,2,62,Seattle Seahawks,Christine Michael,/players/christine-michael-michach01,RB,2014,,,,,9.0,2
2013,2,62,Seattle Seahawks,Christine Michael,/players/christine-michael-michach01,RB,2015,,,,,9.0,3
2013,2,62,Seattle Seahawks,Christine Michael,/players/christine-michael-michach01,RB,2016,,,,,9.0,4
2013,2,62,Seattle Seahawks,Christine Michael,/players/christine-michael-michach01,RB,2018,,,,,9.0,6
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2013,,,,,9.0,1
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2014,,,,,9.0,2
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2015,,,,,9.0,3
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2016,,,,,9.0,4
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2017,,,,,9.0,5
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2018,,,,,9.0,6
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2019,,,,,9.0,7
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2020,,,,,9.0,8
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2021,,,,,9.0,9
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2022,,,,,9.0,10
2013,3,63,Kansas City Chiefs,Travis Kelce,/players/travis-kelce-kelcetr01,TE,2023,,,,,9.0,11
2013,3,64,Jacksonville Jaguars,Dwayne Gratz,/players/dwayne-gratz-gratzdw01,DB,2013,,,,,9.0,1
