index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,end_year,tran_month,season_num
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2016,,,,,,,9.0,1
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2017,,,,,,,9.0,2
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2018,,,,,,,9.0,3
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2019,,,,,,,9.0,4
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2020,,,,,,,9.0,5
810,2016,2,45,Tennessee Titans,Derrick Henry,/players/derrick-henry-henryde01,RB,2021,2021-11-01,Tennessee (NFL),Placed on Injured Reserve (Foot),2021.0,11.0,,11.0,6
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2016,,,,,,,9.0,1
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2017,,,,,,,9.0,2
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2018,,,,,,,9.0,3
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2019,,,,,,,9.0,4
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2020,2020-12-19,New Orleans (NFL),Placed on Injured Reserve (Ankle),2020.0,12.0,,12.0,5
812,2016,2,47,New Orleans Saints,Michael Thomas,/players/michael-thomas-thomami05,WR,2021,2021-08-31,New Orleans (NFL),Placed on the Physically Unable to Perform List (Ankle),2021.0,8.0,,8.0,6
816,2016,2,51,New York Jets,Christian Hackenberg,/players/christian-hackenberg-hackech02,QB,2016,,,,,,2018.0,9.0,1
816,2016,2,51,New York Jets,Christian Hackenberg,/players/christian-hackenberg-hackech02,QB,2017,,,,,,2018.0,9.0,2
816,2016,2,51,New York Jets,Christian Hackenberg,/players/christian-hackenberg-hackech02,QB,2018,,,,,,2018.0,9.0,3
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2016,,,,,,,9.0,1
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2017,,,,,,,9.0,2
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2018,2018-12-28,Cincinnati (NFL),Placed on Injured Reserve (Knee),2018.0,12.0,,12.0,3
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2019,,,,,,,9.0,4
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2020,,,,,,,9.0,5
820,2016,2,55,Cincinnati Bengals,Tyler Boyd,/players/tyler-boyd-boydty01,WR,2021,,,,,,,9.0,6
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2016,,,,,,,9.0,1
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2017,,,,,,,9.0,2
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2018,,,,,,,9.0,3
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2019,,,,,,,9.0,4
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2020,,,,,,,9.0,5
838,2016,3,73,Miami Dolphins,Kenyan Drake,/players/kenyan-drake-drakeke02,RB,2021,2021-12-08,Las Vegas (NFL),Placed on Injured Reserve (Ankle),2021.0,12.0,,12.0,6
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2016,,,,,,,9.0,1
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2017,,,,,,,9.0,2
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2018,,,,,,,9.0,3
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2019,,,,,,,9.0,4
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2020,,,,,,,9.0,5
846,2016,3,81,Atlanta Falcons,Austin Hooper,/players/austin-hooper-hoopeau01,TE,2021,,,,,,,9.0,6
850,2016,3,85,Houston Texans,Braxton Miller,/players/braxton-miller-millebr09,WR,2016,2016-12-13,Houston (NFL),Placed on Injured Reserve (Shoulder),2016.0,12.0,2019.0,12.0,1
850,2016,3,85,Houston Texans,Braxton Miller,/players/braxton-miller-millebr09,WR,2017,,,,,,2019.0,9.0,2
850,2016,3,85,Houston Texans,Braxton Miller,/players/braxton-miller-millebr09,WR,2018,,,,,,2019.0,9.0,3
850,2016,3,85,Houston Texans,Braxton Miller,/players/braxton-miller-millebr09,WR,2019,,,,,,2019.0,9.0,4
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2016,,,,,,,9.0,1
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2017,,,,,,,9.0,2
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2018,,,,,,,9.0,3
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2019,,,,,,,9.0,4
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2020,,,,,,,9.0,5
851,2016,3,86,Miami Dolphins,Leonte Carroo,/players/leonte-carroo-carrole02,WR,2021,,,,,,,9.0,6
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2016,,,,,,2021.0,9.0,1
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2017,2017-11-14,Seattle (NFL),Placed on Injured Reserve (Ankle),2017.0,11.0,2021.0,11.0,2
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2018,2018-12-01,Seattle (NFL),Placed on Injured Reserve (Abdomen),2018.0,12.0,2021.0,12.0,3
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2019,2019-12-24,Seattle (NFL),Placed on Injured Reserve (Arm),2019.0,12.0,2021.0,12.0,4
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2020,,,,,,2021.0,9.0,5
855,2016,3,90,Seattle Seahawks,C.J. Prosise,/players/cj-prosise-prosicj01,RB,2021,,,,,,2021.0,9.0,6
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2016,2016-10-07,New England (NFL),Placed on Injured Reserve (Thumb),2016.0,10.0,,10.0,1
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2017,,,,,,,9.0,2
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2018,,,,,,,9.0,3
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2019,,,,,,,9.0,4
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2020,,,,,,,9.0,5
856,2016,3,91,New England Patriots,Jacoby Brissett,/players/jacoby-brissett-brissja01,QB,2021,,,,,,,9.0,6
858,2016,3,93,Cleveland Browns,Cody Kessler,/players/cody-kessler-kesslco01,QB,2016,,,,,,2020.0,9.0,1
858,2016,3,93,Cleveland Browns,Cody Kessler,/players/cody-kessler-kesslco01,QB,2017,,,,,,2020.0,9.0,2
858,2016,3,93,Cleveland Browns,Cody Kessler,/players/cody-kessler-kesslco01,QB,2018,,,,,,2020.0,9.0,3
858,2016,3,93,Cleveland Browns,Cody Kessler,/players/cody-kessler-kesslco01,QB,2019,,,,,,2020.0,9.0,4
858,2016,3,93,Cleveland Browns,Cody Kessler,/players/cody-kessler-kesslco01,QB,2020,,,,,,2020.0,9.0,5
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2016,,,,,,,9.0,1
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2017,,,,,,,9.0,2
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2018,,,,,,,9.0,3
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2019,,,,,,,9.0,4
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2020,,,,,,,9.0,5
859,2016,3,94,Seattle Seahawks,Nick Vannett,/players/nick-vannett-vanneni01,TE,2021,2021-09-06,New Orleans (NFL),Placed on Injured Reserve (Knee),2021.0,9.0,,9.0,6
865,2016,4,100,Oakland Raiders,Connor Cook,/players/connor-cook-cookco01,QB,2016,,,,,,2019.0,9.0,1
865,2016,4,100,Oakland Raiders,Connor Cook,/players/connor-cook-cookco01,QB,2017,,,,,,2019.0,9.0,2
865,2016,4,100,Oakland Raiders,Connor Cook,/players/connor-cook-cookco01,QB,2018,,,,,,2019.0,9.0,3
865,2016,4,100,Oakland Raiders,Connor Cook,/players/connor-cook-cookco01,QB,2019,,,,,,2019.0,9.0,4
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2016,,,,,,,9.0,1
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2017,,,,,,,9.0,2
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2018,,,,,,,9.0,3
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2019,,,,,,,9.0,4
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2020,2020-11-07,Baltimore (NFL),Placed on Injured Reserve (Thigh),2020.0,11.0,,11.0,5
872,2016,4,107,Baltimore Ravens,Chris Moore,/players/chris-moore-moorech05,WR,2021,,,,,,,9.0,6
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2016,,,,,,,9.0,1
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2017,,,,,,,9.0,2
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2018,,,,,,,9.0,3
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2019,,,,,,,9.0,4
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2020,,,,,,,9.0,5
875,2016,4,110,Los Angeles Rams,Tyler Higbee,/players/tyler-higbee-higbety01,TE,2021,,,,,,,9.0,6
877,2016,4,112,New England Patriots,Malcolm Mitchell,/players/malcolm-mitchell-mitchma08,WR,2016,,,,,,2018.0,9.0,1
877,2016,4,112,New England Patriots,Malcolm Mitchell,/players/malcolm-mitchell-mitchma08,WR,2017,2017-09-07,New England (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,2018.0,9.0,2
877,2016,4,112,New England Patriots,Malcolm Mitchell,/players/malcolm-mitchell-mitchma08,WR,2018,,,,,,2018.0,9.0,3
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2016,,,,,,2022.0,9.0,1
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2017,,,,,,2022.0,9.0,2
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2018,2018-07-26,Cleveland (NFL),Placed on Injured Reserve (Neck),2018.0,7.0,2022.0,7.0,3
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2019,2019-05-16,Miami (NFL),Placed on Injured Reserve (Knee),2019.0,5.0,2022.0,5.0,4
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2020,,,,,,2022.0,9.0,5
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2021,2021-10-22,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,10.0,2022.0,10.0,6
879,2016,4,114,Cleveland Browns,Ricardo Louis,/players/ricardo-louis-louisri01,WR,2021,2021-11-27,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,11.0,2022.0,11.0,6
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2016,,,,,,,9.0,1
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2017,,,,,,,9.0,2
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2018,2018-09-12,LA Rams (NFL),Placed on Injured Reserve (Ankle),2018.0,9.0,,9.0,3
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2019,,,,,,,9.0,4
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2020,,,,,,,9.0,5
882,2016,4,117,Los Angeles Rams,Pharoh Cooper,/players/pharoh-cooper-coopeph01,WR,2021,,,,,,,9.0,6
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2016,,,,,,,9.0,1
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2017,2017-10-04,Houston (NFL),Placed on Injured Reserve (Knee),2017.0,10.0,,10.0,2
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2018,,,,,,,9.0,3
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2019,,,,,,,9.0,4
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2020,2020-12-09,Green Bay (NFL),Placed on Injured Reserve (Ankle),2020.0,12.0,,12.0,5
884,2016,4,119,Houston Texans,Tyler Ervin,/players/tyler-ervin-ervinty01,RB,2021,,,,,,,9.0,6
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2016,,,,,,,9.0,1
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2017,,,,,,,9.0,2
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2018,,,,,,,9.0,3
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2019,,,,,,,9.0,4
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2020,,,,,,,9.0,5
891,2016,4,126,Kansas City Chiefs,Demarcus Robinson,/players/demarcus-robinson-robinde06,WR,2021,,,,,,,9.0,6
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2016,,,,,,2021.0,9.0,1
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2017,2017-09-01,Baltimore (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,2021.0,9.0,2
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2018,2018-09-12,Baltimore (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,2021.0,9.0,3
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2019,2019-08-31,Baltimore (NFL),Placed on Injured Reserve (Knee),2019.0,8.0,2021.0,8.0,4
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2020,,,,,,2021.0,9.0,5
899,2016,4,134,Baltimore Ravens,Kenneth Dixon,/players/kenneth-dixon-dixonke02,RB,2021,,,,,,2021.0,9.0,6
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2016,,,,,,,9.0,1
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2017,,,,,,,9.0,2
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2018,,,,,,,9.0,3
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2019,,,,,,,9.0,4
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2020,2020-10-19,Dallas (NFL),Placed on Injured Reserve (Ankle),2020.0,10.0,,10.0,5
900,2016,4,135,Dallas Cowboys,Dak Prescott,/players/dak-prescott-prescda01,QB,2021,,,,,,,9.0,6
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2016,,,,,,2022.0,9.0,1
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2017,,,,,,2022.0,9.0,2
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2018,,,,,,2022.0,9.0,3
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2019,,,,,,2022.0,9.0,4
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2020,,,,,,2022.0,9.0,5
901,2016,4,136,Denver Broncos,Devontae Booker,/players/devontae-booker-bookede02,RB,2021,,,,,,2022.0,9.0,6
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2016,,,,,,,9.0,1
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2017,,,,,,,9.0,2
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2018,,,,,,,9.0,3
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2019,,,,,,,9.0,4
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2020,,,,,,,9.0,5
903,2016,4,138,Cleveland Browns,Seth Devalve,/players/seth-devalve-devalse01,TE,2021,,,,,,,9.0,6
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2016,,,,,,2022.0,9.0,1
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2017,,,,,,2022.0,9.0,2
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2018,,,,,,2022.0,9.0,3
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2019,,,,,,2022.0,9.0,4
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2020,,,,,,2022.0,9.0,5
904,2016,4,139,Buffalo Bills,Cardale Jones,/players/cardale-jones-jonesca05,QB,2021,,,,,,2022.0,9.0,6
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2016,,,,,,,9.0,1
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2017,2017-09-02,Tennessee (NFL),Placed on Injured Reserve (Foot),2017.0,9.0,,9.0,2
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2018,,,,,,,9.0,3
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2019,,,,,,,9.0,4
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2020,,,,,,,9.0,5
905,2016,5,140,Tennessee Titans,Tajae Sharpe,/players/tajae-sharpe-sharpta01,WR,2021,,,,,,,9.0,6
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2016,,,,,,,9.0,1
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2017,,,,,,,9.0,2
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2018,,,,,,,9.0,3
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2019,,,,,,,9.0,4
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2020,,,,,,,9.0,5
908,2016,5,143,Oakland Raiders,DeAndre Washington,/players/deandre-washington-washide03,RB,2021,,,,,,,9.0,6
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2016,,,,,,2021.0,9.0,1
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2017,,,,,,2021.0,9.0,2
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2018,,,,,,2021.0,9.0,3
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2019,,,,,,2021.0,9.0,4
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2020,,,,,,2021.0,9.0,5
914,2016,5,149,New York Giants,Paul Perkins,/players/paul-perkins-perkipa01,RB,2021,,,,,,2021.0,9.0,6
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2016,,,,,,,9.0,1
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2017,,,,,,,9.0,2
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2018,,,,,,,9.0,3
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2019,,,,,,,9.0,4
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2020,,,,,,,9.0,5
915,2016,5,150,Chicago Bears,Jordan Howard,/players/jordan-howard-howarjo02,RB,2021,,,,,,,9.0,6
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2016,2016-12-12,Philadelphia (NFL),Placed on Injured Reserve (Knee),2016.0,12.0,,12.0,1
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2017,,,,,,,9.0,2
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2018,,,,,,,9.0,3
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2019,,,,,,,9.0,4
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2020,,,,,,,9.0,5
918,2016,5,153,Philadelphia Eagles,Wendell Smallwood,/players/wendell-smallwood-smallwe01,RB,2021,,,,,,,9.0,6
919,2016,5,154,Cleveland Browns,Jordan Payton,/players/jordan-payton-paytojo01,WR,2016,,,,,,2017.0,9.0,1
919,2016,5,154,Cleveland Browns,Jordan Payton,/players/jordan-payton-paytojo01,WR,2017,,,,,,2017.0,9.0,2
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2016,,,,,,,9.0,1
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2017,,,,,,,9.0,2
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2018,,,,,,,9.0,3
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2019,,,,,,,9.0,4
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2020,,,,,,,9.0,5
921,2016,5,156,Buffalo Bills,Jonathan Williams,/players/jonathan-williams-willijo26,RB,2021,,,,,,,9.0,6
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2016,,,,,,,9.0,1
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2017,,,,,,,9.0,2
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2018,,,,,,,9.0,3
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2019,,,,,,,9.0,4
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2020,,,,,,,9.0,5
927,2016,5,162,Kansas City Chiefs,Kevin Hogan,/players/kevin-hogan-hoganke01,QB,2021,,,,,,,9.0,6
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2016,,,,,,2021.0,9.0,1
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2017,,,,,,2021.0,9.0,2
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2018,2018-09-11,Green Bay (NFL),Placed on Injured Reserve (Hamstring),2018.0,9.0,2021.0,9.0,3
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2018,2018-12-01,Green Bay (NFL),Placed on Injured Reserve (Hamstring),2018.0,12.0,2021.0,12.0,3
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2019,,,,,,2021.0,9.0,4
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2020,,,,,,2021.0,9.0,5
928,2016,5,163,Green Bay Packers,Trevor Davis,/players/trevor-davis-davistr06,WR,2021,,,,,,2021.0,9.0,6
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2016,,,,,,,9.0,1
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2017,,,,,,,9.0,2
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2018,,,,,,,9.0,3
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2019,,,,,,,9.0,4
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2020,,,,,,,9.0,5
930,2016,5,165,Kansas City Chiefs,Tyreek Hill,/players/tyreek-hill-hillty02,WR,2021,,,,,,,9.0,6
936,2016,5,171,Seattle Seahawks,Alex Collins,/players/alex-collins-collial01,RB,2016,,,,,,,9.0,1
936,2016,5,171,Seattle Seahawks,Alex Collins,/players/alex-collins-collial01,RB,2017,,,,,,,9.0,2
936,2016,5,171,Seattle Seahawks,Alex Collins,/players/alex-collins-collial01,RB,2018,2018-12-01,Baltimore (NFL),Placed on Injured Reserve (Foot),2018.0,12.0,,12.0,3
936,2016,5,171,Seattle Seahawks,Alex Collins,/players/alex-collins-collial01,RB,2019,,,,,,,9.0,4
936,2016,5,171,Seattle Seahawks,Alex Collins,/players/alex-collins-collial01,RB,2020,,,,,,,9.0,5
